Mercedes-Benz E-класс/$ 9 500/"https://im.mashina.kg/tachka/images//6/a/2/6a23ace400cbe6ed1493b47f879267ef_240x180.jpg"/2000 г., 4.3 л., автомат/седан, бензин/руль слева, 200 000 км
Honda Fit/$ 4 482//2007 г., 1.3 л., вариатор/хэтчбек 5 дв., бензин/руль справа
Toyota Corolla/$ 5 900//2006 г., 1.6 л., автомат/седан, бензин/руль слева
Opel Vectra/$ 1 592/"https://im.mashina.kg/tachka/images//b/c/9/bc9327d93ef4c662e7f45d1ee588fc93_240x180.jpg"/1998 г., 2.5 л., автомат/универсал, бензин/руль слева, 300 938 км
Hyundai Santamo/$ 2 182/"https://im.mashina.kg/tachka/images//9/6/2/962d9390361fd776cdde6655ae58ab4a_240x180.jpg"/1999 г., 2 л., механика/минивэн, бензин/руль слева, 312 000 км
ВАЗ (Lada) 2104/$ 1 651/"https://im.mashina.kg/tachka/images//7/5/5/75543bb019c6074daedd7aa1f9d0282f_240x180.jpg"/2001 г., 1.5 л., механика/универсал, бензин/руль слева
Toyota Land Cruiser/$ 33 000/"https://im.mashina.kg/tachka/images//f/2/e/f2e896b310ade6a9cd3e555c09fdb350_240x180.jpg"/2011 г., 4.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 185 000 км
Lexus GX/$ 25 800/"https://im.mashina.kg/tachka/images//f/0/6/f066699b9ef3b6e65ed5493ef19c775a_240x180.jpg"/2008 г., 4.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 185 000 км
Ford Mustang/$ 18 000/"https://im.mashina.kg/tachka/images//d/7/d/d7db16b25848cece3509dd1dd2151933_240x180.jpg"/2011 г., 3.7 л., автомат/купе, бензин/руль слева, 87 000 км
Honda Jazz/$ 5 661/"https://im.mashina.kg/tachka/images//f/b/8/fb8c0a5e16daed75d7d22d629252bf07_240x180.jpg"/2004 г., 1.3 л., механика/хэтчбек 5 дв., бензин/руль слева, 198 785 км
Hyundai Sonata/$ 4 500//2005 г., 2 л., автомат/седан, бензин/руль слева, 282 830 км
Land Rover Range Rover/$ 11 204//2005 г., 4.2 л., автомат/внедорожник 5 дв., бензин/руль слева, 250 000 км
Daewoo Tico/$ 1 710/"https://im.mashina.kg/tachka/images//1/8/9/189bd1d84c7069d5f17c05ac9c6f1107_240x180.jpg"/1997 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Suzuki Swift/$ 649/"https://im.mashina.kg/tachka/images//0/0/6/0068053f566c4f59c2c53725d024803a_240x180.jpg"/1989 г., 1.3 л., механика/хэтчбек 3 дв., бензин/руль слева
ВАЗ (Lada) 2111/$ 767/"https://im.mashina.kg/tachka/images//5/5/3/553c17cb27c0d6234d6536d8c2b4d2e3_240x180.jpg"/2003 г., 1.5 л., механика/универсал, бензин/руль слева, 183 000 км
Mitsubishi Colt/$ 2 948/"https://im.mashina.kg/tachka/images//0/1/c/01c9ecac78b157434d809fbd8bc57891_240x180.jpg"/2003 г., 1.3 л., вариатор/хэтчбек 5 дв., бензин/руль справа, 277 600 км
Daewoo Matiz/$ 2 948//2005 г., 0.8 л., автомат/хэтчбек 5 дв., бензин/руль слева, 216 495 км
Honda Stream/$ 4 800/"https://im.mashina.kg/tachka/images//f/6/9/f69cd62d9ec4c1dca231c10ba7caf772_240x180.jpg"/2001 г., 1.7 л., автомат/минивэн, бензин/руль справа, 191 000 км
Ford Focus/$ 2 359/"https://im.mashina.kg/tachka/images//2/e/6/2e622009af6e83c5e1550bc48fe6ce49_240x180.jpg"/2002 г., 1.8 л., механика/универсал, дизель/руль слева, 220 263 км
ГАЗ 21 Волга/$ 2 500/"https://im.mashina.kg/tachka/images//a/0/1/a01ede973631a3ec2f2dda182bac7911_240x180.jpg"/1966 г., 2.4 л., механика/седан, бензин/руль слева
Honda CR-V/$ 4 850/"https://im.mashina.kg/tachka/images//d/8/f/d8f5e4931b48b63217d0251274c3aa6c_240x180.jpg"/1997 г., 2 л., автомат/внедорожник 5 дв., бензин/руль слева, 150 000 км
Mercedes-Benz W124/$ 4 000/"https://im.mashina.kg/tachka/images//b/d/c/bdc77105eab084e5838fd9898feb0e34_240x180.jpg"/1993 г., 2.8 л., автомат/седан, бензин/руль слева, 280 000 км
Honda CR-V/$ 4 717/"https://im.mashina.kg/tachka/images//5/b/3/5b3f76e9757dba16e8d4acb7a956b06c_240x180.jpg"/1998 г., 2 л., автомат/внедорожник 5 дв., бензин/руль справа, 230 000 км
Honda Accord/$ 8 300/"https://im.mashina.kg/tachka/images//4/6/b/46ba48b29ddd86139dc45332f19e02d5_240x180.jpg"/2006 г., 2 л., автомат/седан, бензин/руль справа, 101 000 км
Mercedes-Benz C-класс/$ 4 500/"https://im.mashina.kg/tachka/images//3/1/5/315b9fe57efa8ca648da9d1008b6d12b_240x180.jpg"/2001 г., 2.6 л., автомат/седан, бензин/руль слева, 200 000 км
Mercedes-Benz E-класс/$ 4 128/"https://im.mashina.kg/tachka/images//4/2/2/4221ca14a6cea342c167e613a37137dd_240x180.jpg"/1994 г., 2.8 л., механика/седан, бензин/руль слева, 273 000 км
ВАЗ (Lada) 2115/$ 1 415/"https://im.mashina.kg/tachka/images//3/f/3/3f396ee93b26f4f4ddfbaec67a23ba83_240x180.jpg"/2001 г., 1.5 л., механика/седан, бензин/руль слева, 265 000 км
ВАЗ (Lada) 2106/$ 1 179/"https://im.mashina.kg/tachka/images//4/0/e/40ef6edb8ea4ba8aa1ed139f744650c7_240x180.jpg"/1987 г., 1.6 л., механика/седан, бензин/руль слева
Mercedes-Benz S-класс/$ 4 010/"https://im.mashina.kg/tachka/images//6/3/3/633b3101b9b1a5bcdc9dae2b1209bbcb_240x180.jpg"/1993 г., 5 л., автомат/седан, бензин/руль слева, 250 000 км
Honda Pilot/$ 6 700/"https://im.mashina.kg/tachka/images//c/0/a/c0ac2d77ccf0935f40d006899477bd2d_240x180.jpg"/2003 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль слева
Lexus LS/$ 12 000/"https://im.mashina.kg/tachka/images//2/0/e/20e529b167248413088242213bbf485a_240x180.jpg"/2008 г., 4.6 л., автомат/седан, бензин/руль слева, 99 000 км
BMW X5/$ 7 500/"https://im.mashina.kg/tachka/images//c/6/4/c64b92a151fdcf210c030d6e8ddf5ebc_240x180.jpg"/2003 г., 4.6 л., автомат/внедорожник 5 дв., бензин/руль слева, 150 000 км
Nissan Juke/$ 10 500/"https://im.mashina.kg/tachka/images//7/2/3/723fef3e043629606d0f5526e015533f_240x180.jpg"/2013 г., 1.6 л., вариатор/внедорожник 5 дв., бензин/руль слева
Toyota Noah/$ 5 661/"https://im.mashina.kg/tachka/images//a/7/f/a7fddbecd2d503259bd8769f3b2cce36_240x180.jpg"/2003 г., 2 л., автомат/минивэн, бензин/руль справа, 243 000 км
Daihatsu YRV/$ 1 769/"https://im.mashina.kg/tachka/images//9/3/9/93973e20bc528e2d3caea39cd8f7d704_240x180.jpg"/2000 г., 1.3 л., механика/минивэн, бензин/руль слева, 300 000 км
Mercedes-Benz E-класс/$ 5 000/"https://im.mashina.kg/tachka/images//c/1/7/c178095d606aabad0839ad7e4cd3aaea_240x180.jpg"/2001 г., 2.1 л., автомат/седан, дизель/руль слева
Nissan Serena/$ 2 150/"https://im.mashina.kg/tachka/images//7/3/2/732264c26c2a16351b7714f29128d104_240x180.jpg"/1999 г., 2 л., автомат/минивэн, бензин/руль справа, 250 000 км
Toyota Corolla/$ 4 717/"https://im.mashina.kg/tachka/images//f/6/1/f61ec58d0d09e9483fa547a5505afac7_240x180.jpg"/2005 г., 1.6 л., механика/седан, бензин/руль слева, 217 878 км
Daewoo Matiz/$ 2 123/"https://im.mashina.kg/tachka/images//d/1/0/d10116ac8566d797e6add93cec10f0b4_240x180.jpg"/2002 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 157 000 км
Daewoo Matiz/$ 1 710/"https://im.mashina.kg/tachka/images//0/f/e/0fe75f2a9240257c24f4cf151507a932_240x180.jpg"/2006 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Lexus GX/$ 21 999/"https://im.mashina.kg/tachka/images//f/b/2/fb280990934a03c7f892dbe0211a654e_240x180.jpg"/2007 г., 4.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 150 000 км
Mazda 6/$ 2 950/"https://im.mashina.kg/tachka/images//a/2/1/a216cde65b058493d2ac78057d930738_240x180.jpg"/2004 г., 2 л., механика/универсал, дизель/руль слева
Honda Stream/$ 5 000/"https://im.mashina.kg/tachka/images//1/f/d/1fd7221b52d3e5f67536dd5552d5dfb3_240x180.jpg"/2004 г., 1.7 л., автомат/минивэн, бензин/руль справа
Daewoo Nexia/$ 3 000/"https://im.mashina.kg/tachka/images//f/f/b/ffb9338b01b0a725c86115c39a901b06_240x180.jpg"/2004 г., 1.5 л., механика/седан, бензин/руль слева
Mercedes-Benz C-класс/$ 5 307/"https://im.mashina.kg/tachka/images//3/2/5/325a8bfa313e47c4063175a33c508a6e_240x180.jpg"/2002 г., 2.6 л., механика/седан, бензин/руль слева
Land Rover Discovery/$ 6 800/"https://im.mashina.kg/tachka/images//e/3/a/e3aeefd25f2a74cfda4b6479ebe2edc0_240x180.jpg"/2002 г., 2.5 л., автомат/внедорожник 5 дв., дизель/руль слева, 278 000 км
Honda Jazz/$ 5 897/"https://im.mashina.kg/tachka/images//8/c/2/8c285948e8e2f02d1b356e2954340580_240x180.jpg"/2003 г., 1.3 л., механика/хэтчбек 5 дв., бензин/руль слева, 170 000 км
Volkswagen Golf/$ 2 359/"https://im.mashina.kg/tachka/images//e/3/c/e3c5b5f1c86e56fed82cc1e291933f17_240x180.jpg"/1994 г., 1.8 л., механика/универсал, бензин/руль слева, 257 000 км
Mazda Demio/$ 4 000/"https://im.mashina.kg/tachka/images//e/0/0/e00d6728ba264bf0d368dab0cef6520b_240x180.jpg"/2003 г., 1.5 л., автомат/хэтчбек 5 дв., бензин/руль справа, 236 800 км
Mercedes-Benz E-класс/$ 5 012/"https://im.mashina.kg/tachka/images//a/c/2/ac2e620987d406bdcd44cf09b5438753_240x180.jpg"/1993 г., 3.2 л., автомат/седан, бензин/руль слева, 335 442 км
Mitsubishi Diamante/$ 2 600/"https://im.mashina.kg/tachka/images//b/1/a/b1afb119b1147750a8520ffb69b7fa72_240x180.jpg"/2000 г., 2.5 л., автомат/седан, бензин/руль справа, 214 000 км
Honda Edix/$ 6 350/"https://im.mashina.kg/tachka/images//f/2/8/f2826cde7effbda95fac2cd727a4d531_240x180.jpg"/2004 г., 2 л., автомат/минивэн, бензин/руль справа, 140 000 км
Honda Elysion/$ 7 800/"https://im.mashina.kg/tachka/images//f/9/9/f99cbbf22443ba97a71ea6fd250b150a_240x180.jpg"/2005 г., 2.4 л., автомат/минивэн, бензин/руль справа, 360 411 км
Daewoo Matiz/$ 3 400/"https://im.mashina.kg/tachka/images//0/8/4/0847713ea02cc5baf99942bdd183646a_240x180.jpg"/2008 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 318 224 км
Nissan Primera/$ 3 300/"https://im.mashina.kg/tachka/images//d/b/2/db251136149397aea3782dde91a8328b_240x180.jpg"/2003 г., 1.8 л., механика/универсал, бензин/руль слева
Daewoo Matiz/$ 1 946/"https://im.mashina.kg/tachka/images//4/3/9/439ce0ac3f3f6556a0c3e76ac2835abb_240x180.jpg"/2008 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 188 000 км
Nissan Pathfinder/$ 7 500/"https://im.mashina.kg/tachka/images//1/d/1/1d19768b2e8a11c87ee0cf4bd67e0f88_240x180.jpg"/2003 г., 3.3 л., автомат/внедорожник 5 дв., бензин/руль слева, 180 000 км
Nissan X-Terra/$ 7 500/"https://im.mashina.kg/tachka/images//9/e/8/9e8c7bc746e0df184dae489aa00ea643_240x180.jpg"/2003 г., 3.3 л., автомат/внедорожник 5 дв., бензин/руль слева, 180 000 км
Mercedes-Benz E-класс/$ 3 800/"https://im.mashina.kg/tachka/images//7/a/8/7a8e5299ee01178ca8f5af1a71ee52fa_240x180.jpg"/1996 г., 2.3 л., автомат/седан, бензин/руль слева, 315 600 км
Toyota Yaris Verso/$ 4 000/"https://im.mashina.kg/tachka/images//0/7/2/0723d4593713d149d61c3b2e87792c2d_240x180.jpg"/2000 г., 1.3 л., механика/минивэн, бензин/руль слева, 220 000 км
Mercedes-Benz C-класс/$ 2 005/"https://im.mashina.kg/tachka/images//e/9/1/e9100062f04d3282d0d8ecfbba866d8d_240x180.jpg"/1994 г., 1.8 л., механика/седан, бензин/руль слева
Mazda 2/$ 4 000/"https://im.mashina.kg/tachka/images//1/1/f/11f58d2bfb5c77d9845dcfe97cf643d4_240x180.jpg"/2003 г., 1.4 л., автомат/хэтчбек 5 дв., бензин/руль справа, 236 837 км
Mercedes-Benz W124/$ 1 297/"https://im.mashina.kg/tachka/images//3/0/7/307e45563e90fc0ed109087771573167_240x180.jpg"/1989 г., 2.3 л., механика/седан, бензин/руль слева, 300 000 км
Volkswagen Golf/$ 3 500/"https://im.mashina.kg/tachka/images//8/7/c/87c0ba8d45dedf33881f2abdba73bb12_240x180.jpg"/2002 г., 1.4 л., механика/хэтчбек 5 дв., бензин/руль слева, 276 000 км
ВАЗ (Lada) Priora/$ 2 948//2009 г., 1.6 л., механика/седан, бензин/руль слева
Daewoo Matiz/$ 2 241/"https://im.mashina.kg/tachka/images//5/5/f/55f53a63e4e34af27575db85fb6c4ecd_240x180.jpg"/2008 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Mitsubishi Diamante/$ 3 500/"https://im.mashina.kg/tachka/images//a/8/0/a80da93c41df88f8b895aa1e5386c1a8_240x180.jpg"/2002 г., 3.5 л., автомат/седан, бензин/руль слева, 178 695 км
Daewoo Nexia/$ 1 297/"https://im.mashina.kg/tachka/images//3/c/9/3c9d849e8da288a89db49f370dc1ed81_240x180.jpg"/1995 г., 1.5 л., механика/седан, бензин/руль слева, 300 000 км
Volkswagen Golf/$ 2 005/"https://im.mashina.kg/tachka/images//6/c/1/6c1d018b176167730e2672a6c5d7e698_240x180.jpg"/1994 г., 1.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Subaru Legacy Lancaster/$ 1 887//2000 г., 2.5 л., автомат/универсал, бензин/руль справа
Daewoo Matiz/$ 1 474/"https://im.mashina.kg/tachka/images//b/5/7/b576abdfaf165ae85306a13b9fd97ff0_240x180.jpg"/1999 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Audi 100/$ 2 477/"https://im.mashina.kg/tachka/images//b/c/b/bcb9496118cf1ca78beaf873b69dd289_240x180.jpg"/1992 г., 2.3 л., механика/седан, бензин/руль слева, 250 000 км
Toyota Harrier/$ 15 000/"https://im.mashina.kg/tachka/images//1/5/2/1523191727c06345094fdf9fdb72e03f_240x180.jpg"/2007 г., 3 л., автомат/внедорожник 5 дв., бензин/руль справа, 160 000 км
Honda Accord/$ 3 066/"https://im.mashina.kg/tachka/images//c/a/5/ca5b8aaa05678e439f9eb98f4eb298d1_240x180.jpg"/1998 г., 2.3 л., автомат/универсал, бензин/руль справа
Honda CR-V/$ 7 800/"https://im.mashina.kg/tachka/images//c/c/d/ccd3396dddc01f2cc626bc049dfea534_240x180.jpg"/2005 г., 2 л., автомат/внедорожник 5 дв., бензин/руль справа
Toyota Estima/$ 7 200/"https://im.mashina.kg/tachka/images//6/5/2/6520a92d86b873ddda83ee8414757f67_240x180.jpg"/2003 г., 2.4 л., автомат/минивэн, бензин/руль справа, 290 000 км
Toyota Highlander/$ 16 500/"https://im.mashina.kg/tachka/images//9/7/5/97524bb52cb0d11f3addfb9e816d0022_240x180.jpg"/2009 г., 3.3 л., вариатор/внедорожник 5 дв., гибрид/руль слева, 258 666 км
Mercedes-Benz E-класс/$ 3 420/"https://im.mashina.kg/tachka/images//a/e/5/ae5bdf74980214728b84ce39e9ce5407_240x180.jpg"/1994 г., 3.2 л., автомат/седан, бензин/руль слева
Audi 100/$ 2 241/"https://im.mashina.kg/tachka/images//4/0/e/40ea6e2ccdbc180e58eb6f5092e0ac8d_240x180.jpg"/1991 г., 2.3 л., механика/седан, бензин/руль слева, 198 761 км
Daewoo Matiz/$ 2 536/"https://im.mashina.kg/tachka/images//c/9/2/c92b4ae1cb03a04948e9788ee151b528_240x180.jpg"/2011 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 42 000 км
Lexus RX/$ 8 900/"https://im.mashina.kg/tachka/images//5/1/f/51f9547343d0fd8d6948ecfe9928dbfa_240x180.jpg"/2001 г., 3 л., автомат/внедорожник 5 дв., бензин/руль слева
Toyota Highlander/$ 29 200/"https://im.mashina.kg/tachka/images//f/3/4/f34308dddb1767d177e83e4803a551bc_240x180.jpg"/2014 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль слева, 127 000 км
Kia Shuma/$ 2 000/"https://im.mashina.kg/tachka/images//0/6/7/06748033cfb7e81bb6ff57f9c28d9e13_240x180.jpg"/2003 г., 1.8 л., механика/"хэтчбек/лифтбек, бензин"/руль слева
Honda Avancier/$ 3 999/"https://im.mashina.kg/tachka/images//9/4/9/9490d838adb19f8dd0c987b71545564a_240x180.jpg"/2000 г., 3 л., автомат/универсал, бензин/руль справа, 300 000 км
Honda CR-V/$ 11 700/"https://im.mashina.kg/tachka/images//0/5/8/058a7fb9f657a6192ef3c247c6d9472d_240x180.jpg"/2006 г., 2 л., автомат/внедорожник 5 дв., бензин/руль слева, 185 000 км
ВАЗ (Lada) 2121 (4x4) Нива/$ 708/"https://im.mashina.kg/tachka/images//d/a/2/da26999fa312bae7b3708445db37cb8e_240x180.jpg"/1987 г., 1.6 л., механика/внедорожник 3 дв., бензин/руль слева
Mazda Demio/$ 1 179/"https://im.mashina.kg/tachka/images//8/6/b/86befbbef3b6c1b3b49448353399deb9_240x180.jpg"/2000 г., 1.3 л., механика/хэтчбек 5 дв., бензин/руль слева
Honda Accord/$ 7 000/"https://im.mashina.kg/tachka/images//c/9/4/c9433df551d2a666cdc5910b8309236e_240x180.jpg"/2003 г., 2.4 л., автомат/седан, бензин/руль справа, 150 000 км
Mercedes-Benz S-класс/$ 3 000/"https://im.mashina.kg/tachka/images//2/3/9/2396751328d2c09732db570ae2b9246b_240x180.jpg"/1993 г., 3.4 л., автомат/седан, дизель/руль слева
Nissan Serena/$ 1 651//1995 г., 1.6 л., механика/минивэн, бензин/руль слева, 287 000 км
Subaru Legacy/$ 5 200/"https://im.mashina.kg/tachka/images//6/0/0/600a6305255a345e22d15d9eb129912f_240x180.jpg"/2004 г., 2 л., автомат/седан, бензин/руль справа, 233 000 км
Honda Civic/$ 6 486/"https://im.mashina.kg/tachka/images//3/0/b/30b108d89120b619ce93ae9c18a8e551_240x180.jpg"/2008 г., 1.8 л., автомат/седан, бензин/руль слева, 191 340 км
Suzuki Alto/$ 1 300/"https://im.mashina.kg/tachka/images//2/c/4/2c4ee70af287bac397a92875dde58486_240x180.jpg"/1989 г., 0.8 л., механика/хэтчбек 3 дв., бензин/руль слева, 200 000 км
Lexus LX/$ 57 000/"https://im.mashina.kg/tachka/images//a/0/7/a07e07f779c00159aa92aa3c456be116_240x180.jpg"/2014 г., 5.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 92 000 км
BMW X5/$ 27 000/"https://im.mashina.kg/tachka/images//3/e/6/3e63ad543f7c49fdd19acf7a568c41c6_240x180.jpg"/2014 г., 3 л., автомат/внедорожник 5 дв., бензин/руль слева, 249 000 км
Toyota Ipsum/$ 6 700/"https://im.mashina.kg/tachka/images//0/c/6/0c6bf878e743c88aea079dc3c4f983da_240x180.jpg"/2001 г., 2.4 л., автомат/минивэн, бензин/руль справа, 363 336 км
ВАЗ (Lada) 2105/$ 1 533/"https://im.mashina.kg/tachka/images//5/f/3/5f3ad5a0baab6a6ca8f52d13764a1ffd_240x180.jpg"/2009 г., 1.6 л., механика/седан, бензин/руль слева
Hyundai Getz/$ 4 128/"https://im.mashina.kg/tachka/images//b/2/6/b26ab27d3d2c771beebae20b144108ae_240x180.jpg"/2004 г., 1.4 л., механика/хэтчбек 5 дв., бензин/руль слева
Volkswagen Passat/$ 1 769/"https://im.mashina.kg/tachka/images//9/e/2/9e2735b3562bd58be69f12dc937931f9_240x180.jpg"/1989 г., 1.8 л., механика/универсал, бензин/руль слева
Lexus GX/$ 22 000//2008 г., 4.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 150 000 км
Honda CR-V/$ 4 900/"https://im.mashina.kg/tachka/images//0/7/5/075f44fdcacacf54bf1b4cc380c4e2c7_240x180.jpg"/1995 г., 2 л., автомат/внедорожник 5 дв., бензин/руль справа
Hyundai Getz/$ 3 184/"https://im.mashina.kg/tachka/images//3/f/3/3f3bbe33a767bce202168546e748aeb7_240x180.jpg"/2007 г., 1.1 л., механика/хэтчбек 5 дв., бензин/руль слева
Audi 80/$ 2 123/"https://im.mashina.kg/tachka/images//2/7/6/276fd6661334cd6c7bd89ebbbcdc009e_240x180.jpg"/1987 г., 1.8 л., механика/седан, бензин/руль слева, 226 081 км
Mercedes-Benz W124/$ 2 300//1992 г., 2.2 л., механика/универсал, бензин/руль слева, 247 000 км
Honda CR-V/$ 10 500/"https://im.mashina.kg/tachka/images//7/c/2/7c262d58982c52edac640aba12285a8b_240x180.jpg"/2007 г., 2.4 л., автомат/внедорожник 5 дв., бензин/руль слева, 123 000 км
Toyota Camry/$ 15 900/"https://im.mashina.kg/tachka/images//e/f/4/ef44463e07b3c33ec8d0b73d7925dcac_240x180.jpg"/2015 г., 2.5 л., автомат/седан, бензин/руль слева, 70 000 км
Audi A6 allroad/$ 4 364/"https://im.mashina.kg/tachka/images//d/0/8/d087b2f7c20d5eaa1d8f21fd2db5ed06_240x180.jpg"/2002 г., 2.5 л., автомат/универсал, дизель/руль слева, 400 000 км
Toyota Land Cruiser Prado/$ 12 500/"https://im.mashina.kg/tachka/images//0/7/f/07f80ab624f3cf15a5c8dee701e3b882_240x180.jpg"/2001 г., 3.4 л., механика/внедорожник 5 дв., бензин/руль слева, 236 524 км
Mercedes-Benz W124/$ 1 474/"https://im.mashina.kg/tachka/images//8/8/e/88e3286864a5d3d7ef8abf7eb05b798a_240x180.jpg"/1991 г., 2.3 л., механика/седан, бензин/руль слева, 260 000 км
ВАЗ (Lada) 2107/$ 2 200/"https://im.mashina.kg/tachka/images//7/c/f/7cf4fc83c2accc40e1ad6919a9d01584_240x180.jpg"/2011 г., 1.6 л., механика/седан, бензин/руль слева, 390 000 км
Mazda RX-8/$ 4 300/"https://im.mashina.kg/tachka/images//d/0/a/d0ac2c8fa6f9b314b2f2aaea33d8048f_240x180.jpg"/2003 г., 1.3 л., автомат/купе, бензин/руль справа, 174 000 км
Subaru Forester/$ 5 200/"https://im.mashina.kg/tachka/images//c/e/3/ce3eb365571cbcd40d7a4c94daa5c34e_240x180.jpg"/2002 г., 2 л., автомат/универсал, бензин/руль справа, 320 000 км
Mercedes-Benz C-класс/$ 2 477/"https://im.mashina.kg/tachka/images//9/c/f/9cf09bd9e89127989d2d7203303f5a53_240x180.jpg"/1995 г., 2 л., механика/седан, бензин/руль слева
Subaru Forester/$ 8 700/"https://im.mashina.kg/tachka/images//9/0/b/90b6ebbd49fc3f153971231d934e9075_240x180.jpg"/2005 г., 2.5 л., автомат/универсал, бензин/руль слева, 170 000 км
Mercedes-Benz S-класс/$ 7 000/"https://im.mashina.kg/tachka/images//9/4/6/946fe0b180ca77aa3dd29cfafc620d6e_240x180.jpg"/1995 г., 3.2 л., автомат/седан, бензин/руль слева, 300 000 км
Mercedes-Benz SLK-класс/$ 8 000/"https://im.mashina.kg/tachka/images//f/7/9/f79410dd0b2e68a7834e683ae25e6d7e_240x180.jpg"/2004 г., 1.8 л., автомат/родстер, бензин/руль слева, 150 000 км
Mercedes-Benz W124/$ 2 359/"https://im.mashina.kg/tachka/images//b/6/6/b66be2e6b469641d85936bfc0e869da4_240x180.jpg"/1991 г., 2.3 л., механика/седан, бензин/руль слева
Volkswagen Golf/$ 1 061/"https://im.mashina.kg/tachka/images//e/d/f/edf3693cf19270dd50ef90260b434913_240x180.jpg"/1986 г., 1.8 л., механика/кабриолет, бензин/руль слева
Hyundai Getz/$ 4 364/"https://im.mashina.kg/tachka/images//a/0/8/a086880e0a1d85a5f9a20ceed9cb3f76_240x180.jpg"/2006 г., 1.4 л., механика/хэтчбек 5 дв., бензин/руль слева
BMW 5 Серия/$ 3 900/"https://im.mashina.kg/tachka/images//1/e/e/1eeb5f2f4e13e4ba1cb3d252bbc01858_240x180.jpg"/1994 г., 1.8 л., механика/седан, бензин/руль слева, 330 000 км
Daewoo Lacetti/$ 4 482/"https://im.mashina.kg/tachka/images//2/5/7/257f13ffe293c038f7625e570bb94ada_240x180.jpg"/2009 г., 1.4 л., механика/седан, бензин/руль слева, 198 000 км
Toyota Camry/$ 12 500/"https://im.mashina.kg/tachka/images//3/e/1/3e10453e5e72cbbe2bccfbe32375ee1d_240x180.jpg"/2010 г., 2.4 л., вариатор/седан, гибрид/руль слева, 150 000 км
Nissan Cefiro/$ 3 500/"https://im.mashina.kg/tachka/images//d/4/9/d493719dfc24029ba61749a181511182_240x180.jpg"/1999 г., 2 л., автомат/седан, бензин/руль справа, 240 560 км
Toyota RAV 4/$ 7 800/"https://im.mashina.kg/tachka/images//f/7/0/f707aef36ea1c995674236a9e05eb523_240x180.jpg"/2001 г., 2 л., автомат/внедорожник 5 дв., бензин/руль слева, 228 378 км
Nissan Cefiro/$ 4 000/"https://im.mashina.kg/tachka/images//b/0/9/b09e9bf0cb205c44f1c35c5231e6fffd_240x180.jpg"/1999 г., 2 л., автомат/седан, бензин/руль справа, 369 000 км
Mercedes-Benz E-класс/$ 4 500//1997 г., 3.2 л., автомат/седан, бензин/руль слева
SsangYong Chairman/$ 11 000/"https://im.mashina.kg/tachka/images//6/b/7/6b7114df5978cfac512a7c6d06fd4f6d_240x180.jpg"/2010 г., 3.6 л., автомат/седан, бензин/руль слева, 118 000 км
BMW 5 Серия/$ 3 700/"https://im.mashina.kg/tachka/images//0/0/3/00301b414df291f934b85672f6b93a3d_240x180.jpg"/1999 г., 2 л., механика/седан, бензин/руль слева, 284 981 км
Nissan Cefiro/$ 4 200/"https://im.mashina.kg/tachka/images//a/c/7/ac7a3b148fc730ab5ef435e9baee7046_240x180.jpg"/1999 г., 2 л., автомат/седан, бензин/руль справа, 290 000 км
Nissan Cefiro/$ 3 900/"https://im.mashina.kg/tachka/images//8/a/d/8addd2cdf84092282517270ef272ba04_240x180.jpg"/2001 г., 2 л., механика/седан, бензин/руль справа, 250 000 км
Volkswagen Passat/$ 1 769/"https://im.mashina.kg/tachka/images//3/d/c/3dcef3203fb467e0b129bbfd28f09450_240x180.jpg"/1990 г., 1.8 л., механика/универсал, бензин/руль слева, 220 000 км
Daewoo Nexia/$ 2 005/"https://im.mashina.kg/tachka/images//4/c/2/4c2a555055dda53e66a7356a7fc81a59_240x180.jpg"/2007 г., 1.5 л., механика/седан, бензин/руль слева
ГАЗ 12 ЗИМ/$ 79 999/"https://im.mashina.kg/tachka/images//c/1/7/c1703880c41bde211244cba127ce8655_240x180.jpg"/1954 г., 3.5 л., механика/седан, бензин/руль слева
Hyundai Sonata/$ 8 500/"https://im.mashina.kg/tachka/images//a/b/c/abcb7c312d6d72d4dae76e3a0cb83c16_240x180.jpg"/2011 г., 2 л., автомат/седан, газ/руль слева, 214 000 км
Nissan Cefiro/$ 3 650/"https://im.mashina.kg/tachka/images//f/a/7/fa7fc879a1deb04f84c75113b0602211_240x180.jpg"/2000 г., 2 л., автомат/седан, бензин/руль справа, 360 000 км
